code,code_check,title,value
93915,93915,Виноград:,каберне фран##мерло
93915,93915,Производитель:,Chateau Lafleur
93915,93915,Крепость:,13%
93915,93915,Объем:,0.75 л
93915,93915,Регион:,Бордо
93915,93915,Год:,2013
93915,93915,Потенциал хранения:,35-50 лет.
93915,93915,Аппелласьон:,Pomerol AOC
93915,93915,Категория:,Appellation d'Origine Controlee (AOC)
93915,93915,Декантация:,аэрация
93915,93915,Выдержка в емкости:,Бочка
137061,137061,price,6 690 ₽
137061,137061,rating,0.0
137061,137061,"Страна, регион:","Франция##, Бордо"
137061,137061,Вино:,красное
137061,137061,Сахар:,сухое
137061,137061,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
137061,137061,Производитель:,Chateau Cantemerle
137061,137061,Крепость:,13%
137061,137061,Объем:,0.75 л
137061,137061,Регион:,Бордо
137061,137061,Год:,2012
137061,137061,Потенциал хранения:,15-20 лет.
137061,137061,Аппелласьон:,Haut-Medoc AOC
137061,137061,Категория:,5-eme Grand Cru Classe
137061,137061,Декантация:,аэрация
137061,137061,Выдержка в емкости:,Бочка
137049,137049,price,11 790 ₽
137049,137049,rating,4.7
137049,137049,"Страна, регион:","Франция##, Бордо"
137049,137049,Вино:,красное
137049,137049,Сахар:,сухое
137049,137049,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
137049,137049,Производитель:,Chateau Giscours
137049,137049,Крепость:,13%
137049,137049,Объем:,0.75 л
137049,137049,Регион:,Бордо
137049,137049,Год:,2013
137049,137049,Потенциал хранения:,15-20 лет.
137049,137049,Аппелласьон:,Margaux AOC
137049,137049,Категория:,3-eme Grand Cru Classe
137049,137049,Декантация:,аэрация
137049,137049,Выдержка в емкости:,Бочка
124872,124872,price,4 990 ₽
124872,124872,rating,0.0
124872,124872,"Страна, регион:","Франция##, Бургундия"
124872,124872,Вино:,белое
124872,124872,Сахар:,сухое
124872,124872,Виноград:,шардоне 100%
124872,124872,Производитель:,Domaine Paul Pernot & Fils
124872,124872,Крепость:,13%
124872,124872,Объем:,0.75 л
124872,124872,Регион:,Бургундия
124872,124872,Год:,2018
124872,124872,Потенциал хранения:,5-7 лет.
124872,124872,Аппелласьон:,Bourgogne AOC
124872,124872,Категория:,Appellation d'Origine Controlee (AOC)
124872,124872,Декантация:,не рекомендуется
124872,124872,Выдержка в емкости:,Бочка
137199,137199,price,16 490 ₽
137199,137199,rating,4.5
137199,137199,"Страна, регион:","Франция##, Бордо"
137199,137199,Вино:,красное
137199,137199,Сахар:,сухое
137199,137199,Виноград:,каберне совиньон##мерло
137199,137199,Производитель:,Chateau Lagrange
137199,137199,Крепость:,13%
137199,137199,Объем:,0.75 л
137199,137199,Регион:,Бордо
137199,137199,Год:,2010
137199,137199,Потенциал хранения:,20-30 лет.
137199,137199,Аппелласьон:,Saint-Julien AOC
137199,137199,Категория:,3-eme Grand Cru Classe
137199,137199,Декантация:,аэрация
137199,137199,Выдержка в емкости:,Бочка
136975,136975,price,3 790 ₽
136975,136975,rating,0.0
136975,136975,"Страна, регион:","Франция##, Бордо"
136975,136975,Вино:,красное
136975,136975,Сахар:,сухое
136975,136975,Виноград:,каберне совиньон##каберне фран##мерло
136975,136975,Производитель:,Chateau Citran
136975,136975,Крепость:,13%
136975,136975,Объем:,0.75 л
136975,136975,Регион:,Бордо
136975,136975,Год:,2014
136975,136975,Потенциал хранения:,10-15 лет.
136975,136975,Аппелласьон:,Haut-Medoc AOC
136975,136975,Категория:,Appellation d'Origine Controlee (AOC)
136975,136975,Декантация:,аэрация
136975,136975,Выдержка в емкости:,Бочка
133216,133216,price,134 990 ₽
133216,133216,rating,5.0
133216,133216,"Страна, регион:","Франция##, Бордо"
133216,133216,Вино:,красное
133216,133216,Сахар:,сухое
133216,133216,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
133216,133216,Производитель:,Chateau Palmer
133216,133216,Крепость:,12%
133216,133216,Объем:,0.75 л
133216,133216,Регион:,Бордо
133216,133216,Год:,1978
133216,133216,Потенциал хранения:,35-45 лет.
133216,133216,Аппелласьон:,Margaux AOC
133216,133216,Категория:,3-eme Grand Cru Classe
133216,133216,Декантация:,аэрация
133216,133216,Выдержка в емкости:,Бочка
133214,133214,price,89 990 ₽
133214,133214,rating,5.0
133214,133214,"Страна, регион:","Франция##, Бордо"
133214,133214,Вино:,красное
133214,133214,Сахар:,сухое
133214,133214,Виноград:,каберне совиньон##каберне фран##мерло##пти вердо
133214,133214,Производитель:,Chateau Palmer
133214,133214,Крепость:,12%
133214,133214,Объем:,0.75 л
133214,133214,Регион:,Бордо
133214,133214,Год:,1988
133214,133214,Потенциал хранения:,35-45 лет.
133214,133214,Аппелласьон:,Margaux AOC
133214,133214,Категория:,3-eme Grand Cru Classe
133214,133214,Декантация:,аэрация
133214,133214,Выдержка в емкости:,Бочка
137062,137062,price,59 990 ₽
137062,137062,rating,5.0
137062,137062,"Страна, регион:","Франция##, Бордо"
137062,137062,Вино:,красное
137062,137062,Сахар:,сухое
137062,137062,Виноград:,каберне совиньон##мерло
137062,137062,Производитель:,Chateau Ducru-Beaucaillou
137062,137062,Крепость:,12%
137062,137062,Объем:,0.75 л
137062,137062,Регион:,Бордо
137062,137062,Год:,1986
137062,137062,Потенциал хранения:,20-25 лет.
137062,137062,Аппелласьон:,Saint-Julien AOC
137062,137062,Категория:,2-eme Grand Cru Classe
137062,137062,Декантация:,декантация
137062,137062,Выдержка в емкости:,Бочка
113858,113858,price,334 990 ₽
113858,113858,rating,0.0
113858,113858,"Страна, регион:","Италия##, Тоскана"
113858,113858,Вино:,красное
113858,113858,Сахар:,сухое
113858,113858,Виноград:,каберне совиньон 53%##мерло 23%##каберне фран 17%##пти вердо 7%
113858,113858,Производитель:,Ornellaia
113858,113858,Крепость:,14%
113858,113858,Объем:,3 л
113858,113858,Регион:,Тоскана
113858,113858,Год:,2015
113858,113858,Потенциал хранения:,25 лет и более.
113858,113858,Аппелласьон:,Bolgheri Superiore DOC
113858,113858,Категория:,Denominazione di Origine Controllata (DOC)
113858,113858,Декантация:,аэрация
113858,113858,Выдержка в емкости:,Бочка
131033,131033,price,19 490 ₽
131033,131033,rating,4.0
131033,131033,"Страна, регион:","Франция##, Бордо"
131033,131033,Вино:,красное
131033,131033,Сахар:,сухое
131033,131033,Виноград:,каберне фран##мерло
131033,131033,Производитель:,Chateau Rocheyron
131033,131033,Крепость:,13%
131033,131033,Объем:,0.75 л
131033,131033,Регион:,Бордо
131033,131033,Год:,2015
131033,131033,Потенциал хранения:,15-20 лет.
131033,131033,Аппелласьон:,Saint-Emilion Grand Cru AOC
131033,131033,Категория:,Appellation d'Origine Controlee (AOC)
